online_order,book_table,votes,rest_type,cuisines,cost,menu_item,type,city
1,0,79,78,2399,450.0,6854,2,22
1,0,1098,27,1597,1300.0,8778,2,9
1,0,31,27,2474,700.0,8778,4,17
1,0,28,78,939,350.0,8778,4,23
1,1,765,28,39,1200.0,8778,2,7
0,0,0,39,263,300.0,8778,2,17
0,0,2729,19,643,1300.0,8778,4,0
1,0,9,92,155,400.0,8778,2,12
0,0,39,27,1588,700.0,8778,4,0
0,0,35,19,675,700.0,8778,3,29
1,0,303,78,880,300.0,5754,4,8
0,0,1095,23,675,800.0,8778,1,11
0,0,8,40,1449,450.0,8778,2,26
1,1,4677,75,2224,1300.0,8778,1,7
1,0,55,39,2012,500.0,8778,2,16
1,0,19,78,956,300.0,8778,2,0
1,0,36,78,2489,250.0,4702,2,19
0,0,5,78,1761,400.0,8778,4,12
1,0,6,0,263,400.0,8778,3,19
1,1,1004,27,1097,1200.0,8778,2,10
1,0,276,78,535,500.0,8778,2,3
0,0,47,40,1153,200.0,8778,3,13
0,0,7,78,881,250.0,8778,2,18
1,1,861,27,226,1800.0,7788,2,5
1,1,293,27,2342,900.0,8778,2,14
0,0,4,78,2474,200.0,8778,2,27
1,0,212,27,1924,800.0,8778,4,0
1,0,232,78,2136,400.0,8778,4,29
1,0,115,27,792,550.0,8778,4,14
0,0,9,87,1192,150.0,8778,4,18
1,0,0,78,1908,300.0,8778,2,20
1,0,12,27,1834,500.0,3246,2,28
0,1,151,60,1763,1350.0,8778,4,3
1,0,31,78,139,400.0,7541,2,19
1,0,24,27,1761,600.0,8778,4,8
1,0,41,78,388,200.0,8778,4,19
1,0,32,92,1093,500.0,7472,4,11
1,0,157,19,574,450.0,8778,2,19
1,0,155,27,308,600.0,2602,2,23
0,0,4,65,54,300.0,8778,4,18
1,0,50,40,1155,300.0,1014,2,15
0,0,162,19,763,750.0,8778,2,5
0,0,117,19,630,700.0,8778,3,8
0,1,113,28,1876,1000.0,8778,5,7
1,0,279,92,454,400.0,3205,2,23
1,0,6,78,1779,500.0,8778,4,17
1,0,160,27,1834,700.0,8778,2,3
0,0,0,39,557,600.0,8778,1,24
0,0,26,78,388,150.0,8778,2,17
1,0,126,27,868,700.0,8778,2,9
1,0,122,40,1178,400.0,7764,3,21
0,0,14,8,1898,800.0,8778,4,20
1,0,329,92,1808,500.0,8465,2,18
1,1,842,28,2380,1100.0,8778,4,2
1,0,0,78,2302,200.0,8778,2,7
1,0,163,88,1699,400.0,8778,2,28
0,0,372,40,1449,400.0,8778,3,3
1,0,0,78,2571,250.0,8778,2,2
0,0,25,19,557,400.0,8778,1,4
1,0,32,78,1321,450.0,8778,4,18
1,0,380,27,2178,1000.0,8778,2,8
1,0,217,27,1733,600.0,8778,2,29
0,0,95,27,792,500.0,8778,4,8
1,0,53,27,2395,750.0,8778,2,17
1,0,41,78,388,200.0,1644,2,13
1,0,27,78,2492,300.0,6437,2,9
0,0,26,87,2565,200.0,8778,3,0
0,0,80,8,818,1800.0,8778,6,25
0,0,0,19,685,400.0,8778,1,27
1,0,281,78,1238,500.0,5867,2,22
1,1,1429,28,792,1700.0,8778,0,21
1,0,43,27,1834,700.0,8778,2,19
1,0,10,27,1951,700.0,2530,2,18
0,0,14,78,1761,400.0,8778,2,23
1,0,228,19,588,400.0,8778,4,3
1,0,582,39,1400,450.0,8778,2,10
0,0,1345,73,1064,1100.0,8778,4,21
1,0,25,92,2236,500.0,8778,2,16
1,1,155,19,719,600.0,8778,4,13
1,0,142,27,394,800.0,7189,2,5
1,0,271,78,197,500.0,7791,2,17
1,0,82,78,119,300.0,2403,2,21
1,1,1499,28,1208,1300.0,4797,6,28
1,0,0,39,1834,600.0,6354,2,6
1,0,15,78,2244,450.0,8778,2,6
1,0,15,78,2049,300.0,93,2,25
1,0,5,78,2381,300.0,8778,2,21
1,0,237,78,2436,200.0,5484,2,1
0,0,4,53,792,400.0,8778,4,4
1,0,112,78,1560,500.0,8577,4,21
1,0,68,78,1834,250.0,8778,2,12
1,0,16,27,371,900.0,8778,4,10
0,0,7,19,557,1000.0,8778,1,22
1,1,49,19,673,450.0,8778,2,11
1,0,7,19,663,400.0,8778,4,12
1,0,0,39,1153,250.0,8778,2,10
1,0,344,43,1165,300.0,4547,3,17
1,0,144,27,1939,550.0,8778,4,3
1,0,14,93,2234,400.0,3101,2,16
1,1,191,19,557,1000.0,8778,2,16
0,0,0,78,1761,300.0,8778,2,8
1,0,6,78,1834,300.0,8778,4,8
0,0,29,27,2037,600.0,8778,2,10
0,0,6,78,1658,400.0,8778,4,22
0,0,39,27,968,500.0,8778,2,5
0,0,6,78,429,300.0,8778,2,16
1,1,2365,27,1852,1500.0,8778,4,3
0,0,17,78,1857,350.0,8778,2,23
1,0,412,78,119,300.0,3012,2,16
1,0,49,78,1238,300.0,8778,2,29
0,0,0,78,414,300.0,8778,4,15
1,0,27,78,2016,500.0,8778,4,0
0,1,73,8,1098,1200.0,8778,5,20
1,0,47,78,1761,350.0,8778,2,5
0,0,0,92,443,250.0,8778,2,20
0,0,81,27,2152,600.0,8778,0,22
0,0,221,78,2565,300.0,8778,3,5
0,0,0,92,2381,150.0,8778,2,23
1,0,87,14,330,200.0,8778,2,17
0,0,4,40,1454,150.0,8778,3,2
1,0,23,27,1872,800.0,4772,4,18
0,0,5,27,1857,550.0,8778,4,26
0,0,61,19,557,500.0,8778,4,19
1,0,17,78,1834,300.0,8778,2,19
0,0,4,78,2136,400.0,8778,2,26
1,0,110,40,1443,200.0,8778,3,17
1,0,94,78,2381,300.0,1622,4,22
1,1,27,27,1802,700.0,8778,2,10
0,0,19,38,1153,1000.0,8778,3,20
1,0,59,19,696,600.0,2635,2,16
0,0,0,78,159,350.0,8778,2,15
0,0,0,78,1857,450.0,8778,2,26
1,0,20,40,1178,300.0,8778,2,13
1,0,210,78,1834,400.0,8778,2,14
1,0,40,78,1761,250.0,8778,2,8
0,0,7,27,1578,600.0,8778,4,15
0,0,0,78,2410,300.0,8778,4,7
0,0,10,19,622,400.0,8778,2,15
0,0,0,78,1761,100.0,8778,4,18
0,0,0,78,1761,150.0,8778,4,26
1,0,20,78,1581,400.0,8778,2,20
0,0,77,78,1888,500.0,8778,2,5
1,0,75,78,1761,400.0,4289,4,6
1,0,17,78,2392,450.0,8778,4,23
1,0,26,78,2225,200.0,8778,2,23
0,1,91,60,1356,2400.0,8778,5,11
1,0,939,19,684,900.0,8778,2,0
1,0,75,3,263,500.0,8778,2,10
1,0,214,27,1894,600.0,8778,2,16
0,1,3914,76,1358,1000.0,8778,6,17
1,0,18,78,1321,250.0,8778,2,1
0,0,10,27,2474,500.0,8778,4,1
1,0,35,78,1834,200.0,4303,2,2
1,1,972,19,625,750.0,2621,2,27
1,0,68,27,1773,1000.0,6501,2,12
0,0,7,78,2397,500.0,8778,2,21
1,0,60,14,341,400.0,840,3,12
1,0,10,92,880,250.0,8192,2,19
0,0,147,79,578,700.0,8778,2,9
1,0,469,78,1608,400.0,6443,2,17
0,0,0,59,2121,200.0,8778,4,29
1,0,988,27,394,800.0,8778,4,10
1,0,66,27,146,800.0,7971,2,17
1,0,47,39,1251,400.0,8778,2,2
1,0,8,78,2454,300.0,624,4,18
1,1,872,19,565,600.0,8778,2,16
1,1,1697,27,1834,1200.0,7948,2,17
0,0,26,19,685,600.0,8778,4,15
1,0,10,80,2596,200.0,1402,2,22
1,0,98,39,1806,400.0,8778,2,0
0,0,0,41,1155,300.0,8778,2,10
0,0,4,92,2381,250.0,8778,2,0
1,1,690,27,935,750.0,8638,4,6
1,0,14,27,2256,400.0,5397,4,0
0,0,7,78,443,200.0,8778,2,17
0,0,29,19,557,450.0,8778,3,21
1,0,248,39,2102,500.0,3275,2,13
1,0,339,43,1165,300.0,4546,2,13
1,0,1593,27,219,550.0,8449,2,18
1,0,0,39,1761,500.0,1225,2,23
1,0,4,39,14,200.0,8778,2,6
1,0,20,27,787,600.0,8778,2,14
0,0,29,8,1834,800.0,8778,5,18
1,0,63,78,443,400.0,5806,4,20
0,0,184,78,1215,400.0,8778,2,24
1,0,9,19,557,300.0,8778,2,5
0,1,859,27,2241,800.0,8778,0,26
0,0,0,27,861,500.0,8778,2,2
0,0,9,39,1722,600.0,8778,2,18
1,0,80,80,1317,350.0,5639,2,27
1,0,35,78,2191,350.0,7787,4,18
1,0,141,78,2476,200.0,5476,4,18
1,1,864,27,950,850.0,8778,4,18
1,0,34,16,1164,400.0,4455,3,14
0,0,54,27,75,555.4315664,8778,2,25
0,1,335,28,1597,1800.0,8778,6,5
0,0,11,78,847,200.0,8778,2,17
0,0,16,40,1449,200.0,8778,3,15
1,0,741,27,61,600.0,2148,2,19
1,1,228,27,2131,750.0,8778,4,23
1,0,61,78,1245,350.0,8778,4,18
1,0,76,78,317,500.0,7400,4,0
0,1,549,33,2117,1500.0,8778,5,21
1,0,97,22,605,650.0,6514,1,21
0,0,27,8,1369,1000.0,8778,5,26
1,0,6,78,1636,200.0,5561,4,0
1,0,241,78,1834,300.0,8778,2,1
1,0,42,19,644,600.0,8778,4,18
1,0,39,92,1888,300.0,8442,2,10
1,0,22,27,792,1000.0,8778,2,20
0,0,0,78,429,300.0,8778,2,20
0,1,958,28,2139,1000.0,8778,6,0
1,0,38,27,1761,500.0,8778,2,18
1,0,218,27,1951,800.0,8778,2,1
1,1,135,27,2013,1000.0,8778,4,15
1,0,362,92,440,400.0,8778,2,19
1,1,499,22,632,700.0,8778,1,10
1,1,466,19,646,800.0,8778,2,17
0,0,0,0,263,300.0,8778,3,6
1,0,11,78,465,300.0,5111,4,0
1,0,37,40,1542,200.0,8703,3,0
1,0,507,26,717,1000.0,8778,2,3
1,0,5352,2,261,600.0,7822,2,25
0,0,6,78,1834,400.0,8778,4,18
1,0,16,17,343,200.0,5637,2,13
0,1,102,73,1024,1000.0,8778,2,21
1,1,930,27,2274,800.0,8778,2,11
1,0,23,39,518,300.0,8778,2,2
1,0,6,0,263,400.0,8778,2,18
1,1,1522,28,2101,1500.0,8778,0,25
1,0,297,78,443,400.0,8778,4,26
0,0,386,19,675,700.0,8778,4,0
1,0,34,78,495,300.0,8778,4,10
0,0,0,88,1699,200.0,8778,3,28
1,0,9,92,1832,400.0,5729,2,18
1,0,102,40,1449,400.0,8778,2,13
1,0,9,92,2381,300.0,8319,2,9
0,0,0,39,2012,469.0,8778,2,0
0,0,0,78,1644,400.0,8778,4,26
1,0,27,40,1449,450.0,8778,2,2
0,0,0,39,53,500.0,8778,2,29
1,0,122,27,147,700.0,675,4,14
1,1,326,33,3,1200.0,8778,5,10
0,0,0,8,1346,900.0,8778,5,29
1,0,9,92,515,400.0,8778,2,16
1,0,40,27,2136,350.0,7876,2,13
1,0,4,78,2489,200.0,8778,2,26
1,0,1654,27,956,600.0,8778,2,13
1,0,69,78,1178,300.0,5345,3,21
1,0,19,78,2537,300.0,8778,2,21
0,0,31,19,557,800.0,8778,4,21
0,0,311,19,641,800.0,8778,1,11
1,0,42,40,1178,400.0,8778,2,0
0,0,13,58,1215,250.0,8778,2,15
0,0,0,78,1225,300.0,8778,2,14
0,0,28,88,1699,300.0,8778,3,22
1,0,22,19,630,600.0,1896,2,13
1,0,68,78,429,250.0,8778,2,2
0,0,12,27,60,600.0,8778,2,28
0,0,5,78,2179,250.0,8778,4,0
1,0,18,78,1238,200.0,1365,4,14
0,0,0,78,1802,300.0,8778,4,7
1,0,8,78,1321,200.0,3641,2,6
1,0,7,78,1761,400.0,6823,2,29
1,0,7,78,1215,500.0,8778,2,20
1,0,6,78,1834,450.0,8778,2,21
1,0,140,27,1402,700.0,1394,4,14
0,0,0,78,1761,100.0,8778,2,21
0,0,8,65,1580,300.0,8778,2,6
0,0,0,78,2421,250.0,8778,4,2
1,0,0,78,1215,250.0,8778,2,2
1,0,74,27,880,600.0,7597,4,19
0,1,1577,69,1710,2000.0,8778,4,18
1,0,223,39,1834,500.0,7584,2,10
0,0,32,78,1606,200.0,8778,4,21
0,0,0,78,1834,300.0,8778,4,16
1,0,43,39,2381,400.0,8778,2,25
1,0,32,78,880,300.0,1224,4,14
1,0,114,19,557,600.0,5515,2,24
1,0,67,88,1699,300.0,8778,2,29
0,0,14,78,2436,350.0,8778,4,24
1,0,10,27,1951,700.0,2531,2,0
0,0,9,19,1469,1000.0,8778,2,23
0,0,0,27,1834,500.0,8778,4,7
0,0,27,39,977,400.0,8778,2,10
0,0,9,40,1155,250.0,8778,3,13
0,0,203,57,303,350.0,8778,2,19
0,0,6,78,1273,500.0,8778,3,0
0,0,1228,78,1682,400.0,8778,2,19
1,0,49,78,1238,300.0,8778,4,6
0,0,324,19,569,700.0,8778,1,19
1,0,17,27,1857,500.0,8778,2,11
1,0,252,2,258,350.0,7149,3,9
0,0,0,19,622,500.0,8778,1,0
0,0,7,78,881,250.0,8778,4,18
0,0,15,19,685,250.0,8778,1,10
0,1,1551,27,1761,750.0,8778,2,10
1,0,47,78,1247,400.0,8597,2,19
0,0,0,78,2560,300.0,8778,2,5
0,0,0,78,1225,300.0,8778,4,17
0,0,5,78,388,300.0,8778,4,9
1,0,1208,27,1761,800.0,6399,2,15
1,0,6,39,1786,450.0,1347,2,17
1,0,557,78,2620,400.0,6534,2,18
1,1,5913,71,1096,1400.0,8778,5,23
0,0,6,20,578,400.0,8778,3,24
0,1,3009,27,1210,1600.0,8778,4,29
1,0,4,78,2076,250.0,8778,4,12
0,0,53,49,210,2000.0,8778,4,7
1,0,47,40,1442,100.0,8778,3,0
1,0,83,78,1321,350.0,8778,4,23
0,0,8,78,2381,150.0,8778,4,11
1,0,24,91,2381,200.0,8778,2,7
1,0,205,78,1215,250.0,431,2,13
1,0,17,0,254,250.0,8778,2,8
1,1,818,28,1761,750.0,5209,2,6
0,0,0,40,1178,200.0,8778,3,19
1,1,2620,27,784,1300.0,8778,0,18
0,1,73,8,1098,1200.0,8778,5,27
1,0,20,78,1828,400.0,8778,4,29
0,0,14,78,1545,200.0,8778,4,18
1,0,55,27,1527,1500.0,8778,2,20
1,0,51,14,1406,200.0,8778,2,16
1,0,39,16,330,500.0,8778,3,10
0,0,135,19,622,800.0,8778,4,16
1,0,5,78,54,250.0,8778,2,10
0,0,155,27,1802,800.0,8778,0,28
1,1,1241,19,557,700.0,6093,1,19
1,0,6,0,263,200.0,8778,2,19
0,0,16,78,2381,150.0,8778,4,3
1,0,135,78,1321,350.0,3200,2,13
1,1,188,28,2065,1300.0,8778,6,5
0,0,0,78,2019,600.0,8778,2,27
0,0,9,27,1761,450.0,8778,2,20
0,1,176,27,1762,1350.0,8778,2,12
0,0,399,78,1798,300.0,8778,2,27
1,0,8,6,1155,550.0,8778,3,13
1,0,6,40,1442,300.0,2769,2,13
1,0,165,27,1834,500.0,8021,2,17
1,0,203,78,2211,300.0,4852,2,18
1,0,138,78,2012,300.0,8778,4,0
0,0,7,19,557,400.0,8778,1,22
1,0,163,78,443,400.0,8778,4,25
0,1,274,49,1501,3000.0,8778,4,27
1,0,4,78,2152,400.0,8778,2,10
1,0,44,39,977,500.0,8393,2,13
0,0,0,78,1834,300.0,8778,4,6
0,0,2263,19,757,1100.0,8778,1,7
1,0,86,78,1761,300.0,4934,4,6
1,1,1827,28,1520,1100.0,332,6,11
0,0,108,27,1984,800.0,8778,0,20
1,0,119,27,1834,400.0,8778,4,3
0,0,0,78,1761,300.0,8778,4,0
1,1,188,28,2065,1300.0,7797,4,5
0,0,17,78,841,400.0,8778,2,14
0,0,57,27,1834,700.0,8778,4,7
1,0,9,27,1845,550.0,8778,2,8
1,0,0,78,419,300.0,8778,4,4
0,0,0,78,119,300.0,8778,4,16
1,0,113,78,1311,250.0,424,2,27
0,0,522,19,647,550.0,8778,4,12
1,0,259,27,1738,750.0,2097,4,19
0,0,13,78,1893,300.0,8778,2,13
1,0,433,46,1153,800.0,8778,4,16
0,0,0,78,56,400.0,8778,2,8
1,0,53,39,1761,500.0,8778,2,0
1,0,533,27,938,600.0,8502,2,16
1,0,23,78,2571,100.0,8778,2,7
0,0,39,27,1834,700.0,8778,4,25
0,0,16,19,557,250.0,8778,2,20
0,0,0,78,2430,150.0,8778,4,7
0,0,17,19,588,300.0,8778,3,11
1,0,57,78,164,500.0,8173,2,17
0,0,0,78,1761,350.0,8778,2,8
1,0,394,78,535,500.0,2760,2,6
1,1,2290,28,1212,1400.0,7182,2,27
0,0,4,78,2381,100.0,8778,4,3
0,0,0,39,2002,400.0,8778,2,23
0,0,60,27,56,400.0,8778,4,2
0,0,6,0,272,300.0,8778,2,25
1,1,60,78,1304,400.0,8778,2,20
0,1,403,27,1977,1800.0,8778,4,4
0,0,86,78,792,500.0,8778,2,21
1,0,783,27,1513,750.0,4789,4,19
1,0,25,78,2563,300.0,8778,4,21
1,0,146,78,2256,600.0,8778,4,5
1,0,100,78,1834,400.0,8778,2,26
1,0,222,27,470,800.0,8778,2,4
1,1,152,78,613,600.0,8778,4,17
1,0,164,92,2236,600.0,8778,2,4
0,1,1178,28,2074,1100.0,8778,5,19
1,0,145,27,1834,550.0,7606,4,13
1,0,95,78,2012,350.0,8778,2,16
0,0,8,56,1159,250.0,8778,3,2
0,0,12,78,1854,500.0,8778,2,29
1,0,570,78,1834,300.0,8778,2,8
0,0,0,78,292,250.0,8778,2,10
1,0,131,53,264,450.0,8778,3,26
1,0,110,78,119,300.0,4803,2,5
0,0,0,19,701,400.0,8778,2,19
0,0,0,17,370,100.0,8778,4,29
0,0,58,78,318,250.0,8778,4,2
0,0,28,78,1951,350.0,8778,4,11
1,0,0,78,1177,400.0,8778,3,8
1,0,450,19,591,400.0,8778,4,0
0,0,31,78,2013,300.0,8778,2,12
0,0,4,78,72,350.0,8778,2,18
0,0,47,78,2469,300.0,8778,4,19
1,0,16,19,630,500.0,8778,2,19
1,0,68,27,2524,400.0,8778,2,16
0,0,23,78,1324,300.0,8778,4,8
0,0,168,19,686,400.0,8778,4,3
0,0,0,78,383,200.0,8778,4,21
1,0,31,27,2474,700.0,8778,4,18
1,0,123,78,1963,300.0,8778,4,10
0,0,6,40,1442,200.0,8778,2,13
1,0,17,78,465,600.0,1866,2,5
0,0,0,27,2392,600.0,8778,4,7
1,0,253,78,2381,200.0,1509,2,6
0,0,10,27,1883,700.0,8778,4,20
1,1,273,76,1098,1500.0,8778,2,29
1,0,128,40,1449,200.0,8778,3,16
1,0,18,78,2158,400.0,4300,2,6
0,0,0,78,818,350.0,8778,4,23
0,0,0,40,1442,200.0,8778,2,1
0,0,0,39,1834,500.0,8778,2,19
1,0,177,39,1253,300.0,8778,2,16
0,0,205,27,466,550.0,8778,2,12
1,0,5,27,792,800.0,8778,0,18
1,0,36,78,1834,200.0,2896,2,12
1,0,92,78,2498,300.0,8778,4,0
1,0,22,46,1153,800.0,8778,4,10
0,1,1559,73,1368,1200.0,8778,4,19
1,1,256,27,100,800.0,8778,2,12
1,0,9,19,557,300.0,8778,2,7
1,0,232,78,531,700.0,8778,4,27
0,0,0,14,330,300.0,8778,4,15
0,1,2372,49,800,2800.0,8778,4,27
1,1,223,27,200,500.0,5326,2,15
1,0,233,78,2537,200.0,8778,2,1
0,0,0,65,1596,200.0,8778,2,25
0,0,0,6,271,400.0,8778,4,16
0,0,32,27,2026,800.0,8778,4,20
0,0,3842,19,726,800.0,8778,2,16
1,0,37,6,254,450.0,8778,4,17
1,1,576,27,889,1200.0,8778,0,5
1,0,280,27,1974,600.0,7937,4,22
1,1,218,27,2357,850.0,8778,2,7
0,0,0,78,2216,200.0,8778,4,21
0,0,0,78,1565,150.0,8778,2,13
1,0,490,27,2252,750.0,7345,2,16
0,0,31,78,2392,400.0,8778,4,11
0,0,7,27,2163,1000.0,8778,4,19
0,0,10,3,267,400.0,8778,2,14
0,0,5,78,2381,150.0,8778,4,27
1,1,247,27,1516,1300.0,8778,2,10
0,0,27,19,557,450.0,8778,3,20
0,0,0,78,388,200.0,8778,4,19
0,0,0,78,1338,150.0,8778,4,5
1,0,6,0,263,400.0,2866,2,18
0,1,95,20,582,1000.0,8778,1,21
1,1,674,27,1061,800.0,7444,2,22
1,0,194,27,2474,400.0,8778,2,0
1,0,7,92,1563,400.0,7232,2,19
1,0,7568,60,43,1500.0,2627,4,20
1,0,267,27,1576,500.0,5069,4,6
0,0,5954,71,46,2500.0,8778,4,29
0,0,0,58,1215,350.0,8778,4,6
0,0,739,27,1678,1200.0,8778,4,18
1,0,434,27,470,650.0,8778,4,23
1,0,88,78,1951,350.0,8099,4,21
1,0,261,78,1866,400.0,8778,2,10
0,1,519,29,893,2000.0,8778,4,29
0,0,0,93,1293,500.0,8778,2,14
1,0,24,78,2392,350.0,6776,2,27
1,0,248,8,1366,1200.0,3958,5,15
0,0,8,78,343,200.0,8778,4,0
0,0,0,80,2563,200.0,8778,4,17
1,0,44,39,977,500.0,1612,2,19
0,0,0,78,1951,500.0,8778,2,2
1,0,895,19,636,800.0,8065,1,19
0,0,7,59,1321,100.0,8778,4,4
1,0,331,78,1761,350.0,8778,4,16
0,0,14,8,2161,1500.0,8778,4,27
0,0,0,78,2474,300.0,8778,4,8
1,0,7,78,2012,300.0,8778,4,17
0,0,3236,32,1761,555.4315664,8778,4,19
1,0,580,19,650,700.0,666,3,21
0,0,184,27,1021,800.0,8778,3,22
1,0,176,27,95,800.0,5733,4,1
0,0,0,78,2381,100.0,8778,2,24
1,0,222,53,1159,450.0,5241,3,21
0,1,7160,27,2010,1600.0,8778,4,11
0,0,92,78,2152,350.0,8778,4,23
1,0,60,14,343,600.0,7102,4,4
1,0,30,6,254,450.0,3701,3,28
0,0,0,78,317,200.0,8778,2,17
1,0,50,78,388,300.0,8778,4,18
1,0,60,78,880,400.0,8778,2,14
1,0,319,78,2381,100.0,5483,2,13
1,1,426,27,1878,900.0,8778,0,8
0,0,15,8,1761,1000.0,8778,2,18
0,0,5,53,2204,300.0,8778,4,2
0,1,1237,63,986,1500.0,8778,5,16
1,0,215,27,1681,700.0,8778,4,16
1,0,345,92,1811,450.0,6973,2,2
1,0,66,19,742,800.0,8778,2,7
1,0,0,0,254,200.0,3819,2,13
0,0,46,78,109,450.0,8778,2,1
1,0,992,19,647,600.0,8778,4,17
1,0,55,19,594,400.0,8778,2,24
1,0,96,19,622,600.0,8778,4,18
1,1,1810,29,1020,900.0,7834,4,19
0,0,0,78,1537,100.0,8778,2,15
1,0,33,27,439,800.0,8778,4,4
1,0,35,78,2359,300.0,8778,2,13
1,0,259,78,429,300.0,8778,2,3
0,0,4,88,1699,300.0,8778,3,17
0,1,1778,62,1133,1600.0,8778,5,18
0,0,801,27,2081,800.0,8778,4,21
0,1,514,49,2629,3200.0,8778,4,7
1,0,379,27,888,750.0,8778,2,29
1,0,29,0,1155,400.0,8778,2,19
0,0,0,53,2381,250.0,8778,4,4
1,0,212,14,361,150.0,6068,2,19
0,0,152,76,48,1500.0,8778,5,17
0,1,344,50,798,2000.0,8778,4,20
1,0,0,39,330,300.0,8778,2,2
0,0,71,92,254,200.0,8778,2,11
1,0,41,27,1834,700.0,8778,4,10
0,0,0,39,406,300.0,8778,2,16
1,1,864,29,1019,1000.0,8778,4,27
0,0,17,40,1153,400.0,8778,3,22
1,1,188,28,2065,1300.0,7797,2,5
0,0,107,27,1860,500.0,8778,2,18
1,1,298,19,600,650.0,4785,2,19
1,0,423,43,1165,400.0,8778,2,7
0,0,0,92,1761,200.0,8778,2,10
1,0,100,78,2440,250.0,4669,2,28
0,0,17,27,2061,600.0,8778,2,0
0,0,11,0,254,200.0,8778,3,18
1,0,54,19,690,500.0,8774,1,2
0,1,634,12,1052,850.0,8778,4,10
0,0,0,78,2465,400.0,8778,2,14
0,0,0,78,1249,250.0,8778,3,13
1,0,7,19,557,600.0,5939,1,5
0,0,0,78,2537,200.0,8778,4,20
1,0,1063,19,635,800.0,8778,2,17
0,0,0,78,1797,400.0,8778,4,0
0,0,0,92,2119,500.0,8778,2,17
1,0,0,92,2012,450.0,8778,2,17
1,0,1285,27,160,900.0,6152,2,16
0,0,0,0,254,300.0,8778,3,26
0,1,4090,10,191,1200.0,8778,4,18
1,0,12,78,1225,400.0,3197,2,13
1,0,41,92,792,600.0,8778,2,17
0,0,1225,19,641,800.0,8778,4,17
1,0,71,40,1153,400.0,8778,3,11
1,0,0,40,1153,800.0,3694,2,27
1,0,66,78,1761,300.0,8778,4,28
0,0,0,78,1606,300.0,8778,4,18
1,0,30,19,557,400.0,3887,2,12
0,0,0,78,925,450.0,8778,4,15
0,0,0,78,412,300.0,8778,4,0
1,0,7,78,388,300.0,8778,2,17
1,0,7,27,1769,600.0,573,2,22
0,0,5,0,272,300.0,8778,2,11
1,0,512,40,1449,400.0,8778,2,29
1,1,1250,27,1761,600.0,8778,4,17
1,0,33,88,1692,250.0,8778,2,0
1,0,8,39,508,300.0,8778,2,16
0,0,0,78,1834,300.0,8778,2,1
1,0,348,40,1153,300.0,8778,3,18
1,0,46,27,54,700.0,8778,2,17
1,0,70,39,1392,600.0,8778,2,4
0,0,80,19,557,500.0,8778,4,23
1,0,9,78,505,300.0,7506,4,29
1,0,507,26,717,1000.0,8778,2,2
0,0,67,27,2381,500.0,8778,0,5
0,0,62,27,2152,450.0,8778,4,21
1,0,180,27,389,750.0,8778,4,27
1,0,254,27,1576,500.0,8778,2,25
1,0,115,20,578,500.0,8778,2,5
0,0,40,78,2381,100.0,8778,4,0
1,0,76,19,685,650.0,1337,1,16
0,0,9,78,1536,200.0,8778,3,25
1,0,287,40,1178,300.0,2804,3,23
1,0,325,27,1916,1000.0,2078,2,25
0,0,140,27,1761,600.0,8778,2,27
0,0,28,27,1834,600.0,8778,2,6
0,0,7,78,2474,500.0,8778,2,19
0,0,61,19,557,500.0,8778,4,17
0,0,463,27,2381,1700.0,8778,4,6
1,0,0,92,263,350.0,8778,2,10
0,0,16,78,1900,600.0,8778,2,0
0,0,0,39,1683,600.0,8778,2,16
0,0,81,27,2,1000.0,8778,2,14
0,0,698,49,1209,3000.0,8778,4,21
0,0,0,78,1951,200.0,8778,2,19
1,0,101,78,429,400.0,6638,4,1
0,0,4,78,1761,350.0,8778,4,13
1,0,109,27,1841,800.0,8778,4,17
1,0,0,40,1442,200.0,7916,3,20
0,0,32,39,2312,600.0,8778,2,12
1,0,16,78,1834,300.0,2277,4,19
1,0,102,27,470,600.0,8778,2,6
1,0,34,16,1164,400.0,8778,2,15
0,0,31,27,1834,1000.0,8778,0,27
1,0,382,78,2309,600.0,6600,2,16
1,0,6,39,792,300.0,8778,2,20
1,1,325,27,1851,800.0,336,2,16
1,0,2521,27,1206,1600.0,8778,4,27
0,0,0,91,1153,350.0,8778,3,1
0,0,72,78,1699,150.0,8778,3,29
0,0,1160,27,788,650.0,8778,4,16
1,0,34,27,2062,650.0,8778,2,16
1,0,233,19,588,400.0,8778,1,13
1,1,2714,19,647,1000.0,5216,1,18
1,0,42,78,186,300.0,2133,2,19
1,0,35,78,1653,300.0,8778,4,15
1,0,176,39,433,400.0,688,2,17
1,0,12,78,2628,300.0,1849,4,12
1,1,2245,51,1522,3000.0,8778,4,27
1,0,19,78,403,600.0,8778,4,28
0,0,951,73,1834,1100.0,8778,5,20
0,0,6,19,557,500.0,8778,1,25
1,0,854,27,1746,700.0,8778,2,21
1,0,31,78,2537,200.0,7139,4,25
0,0,4,78,1834,300.0,8778,2,26
0,0,0,78,121,300.0,8778,4,0
0,1,200,10,1382,1800.0,8778,4,28
1,1,2840,29,1518,800.0,5707,4,7
0,0,0,78,1761,600.0,8778,2,17
1,0,16,17,343,200.0,8778,2,17
0,0,25,78,429,400.0,8778,4,15
1,0,117,27,1802,600.0,8778,2,12
0,1,1745,73,825,1400.0,8778,5,18
0,0,0,92,263,1000.0,8778,2,6
1,0,12,27,1834,700.0,8778,4,24
0,0,11,78,2381,200.0,8778,4,21
